#options: 1280x720 fps=25/1 timebase=1/25 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=16 lookahead_threads=5 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=3 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=50 rc=abr mbtree=1 bitrate=1158 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:390 out:391 type:B dur:2 cpbdur:2 q:37.10 aq:38.86 tex:4843 mv:7268 misc:2353 imb:9 pmb:639 smb:2952 d:t ref:0 ;
in:391 out:392 type:b dur:2 cpbdur:2 q:37.15 aq:38.85 tex:4145 mv:6054 misc:2177 imb:8 pmb:552 smb:3040 d:- ref:0 ;
in:393 out:393 type:i dur:2 cpbdur:2 q:33.69 aq:26.14 tex:362226 mv:113967 misc:191 imb:3600 pmb:0 smb:0 d:s ref:;
in:397 out:394 type:P dur:2 cpbdur:2 q:37.46 aq:30.23 tex:2283 mv:3848 misc:2149 imb:34 pmb:510 smb:3056 d:s ref:0 ;
in:395 out:395 type:B dur:2 cpbdur:2 q:37.46 aq:37.76 tex:377 mv:1395 misc:948 imb:1 pmb:165 smb:3434 d:t ref:0 ;
in:394 out:396 type:b dur:2 cpbdur:2 q:37.46 aq:36.66 tex:225 mv:480 misc:431 imb:2 pmb:55 smb:3543 d:s ref:0 ;
in:396 out:397 type:b dur:2 cpbdur:2 q:37.46 aq:36.64 tex:80 mv:248 misc:352 imb:1 pmb:26 smb:3573 d:- ref:0 ;
in:401 out:398 type:P dur:2 cpbdur:2 q:37.38 aq:30.50 tex:4805 mv:5762 misc:2649 imb:35 pmb:717 smb:2848 d:s ref:0 ;
in:399 out:399 type:B dur:2 cpbdur:2 q:37.42 aq:36.91 tex:456 mv:1691 misc:933 imb:2 pmb:181 smb:3417 d:t ref:0 ;
in:398 out:400 type:b dur:2 cpbdur:2 q:37.44 aq:37.67 tex:104 mv:386 misc:406 imb:0 pmb:49 smb:3551 d:s ref:0 ;
in:400 out:401 type:b dur:2 cpbdur:2 q:37.40 aq:30.95 tex:181 mv:435 misc:440 imb:2 pmb:53 smb:3545 d:- ref:0 ;
in:405 out:402 type:P dur:2 cpbdur:2 q:37.27 aq:29.34 tex:20926 mv:10099 misc:3151 imb:173 pmb:1243 smb:2184 d:s ref:0 w:7,121,11,7,121,7,123,5 ;
in:403 out:403 type:B dur:2 cpbdur:2 q:37.33 aq:34.37 tex:577 mv:1758 misc:1033 imb:8 pmb:181 smb:3411 d:t ref:0 ;
in:402 out:404 type:b dur:2 cpbdur:2 q:37.35 aq:31.25 tex:267 mv:421 misc:440 imb:1 pmb:52 smb:3547 d:s ref:0 ;
in:404 out:405 type:b dur:2 cpbdur:2 q:37.30 aq:29.55 tex:99 mv:365 misc:408 imb:1 pmb:46 smb:3553 d:- ref:0 ;
in:409 out:406 type:P dur:2 cpbdur:2 q:37.17 aq:29.87 tex:20504 mv:9147 misc:3101 imb:111 pmb:1352 smb:2137 d:t ref:0 w:6,63,3 ;
in:407 out:407 type:B dur:2 cpbdur:2 q:37.22 aq:30.53 tex:221 mv:188 misc:407 imb:3 pmb:37 smb:3560 d:t ref:0 ;
in:406 out:408 type:b dur:2 cpbdur:2 q:37.25 aq:37.89 tex:63 mv:146 misc:367 imb:0 pmb:35 smb:3565 d:s ref:0 ;
in:408 out:409 type:b dur:2 cpbdur:2 q:37.20 aq:33.00 tex:13 mv:307 misc:352 imb:1 pmb:34 smb:3565 d:- ref:0 ;
in:413 out:410 type:P dur:2 cpbdur:2 q:37.16 aq:29.83 tex:14278 mv:7846 misc:3284 imb:70 pmb:1175 smb:2355 d:t ref:0 ;
in:411 out:411 type:B dur:2 cpbdur:2 q:37.17 aq:29.69 tex:427 mv:160 misc:373 imb:4 pmb:32 smb:3564 d:t ref:0 ;
in:410 out:412 type:b dur:2 cpbdur:2 q:37.17 aq:36.30 tex:48 mv:130 misc:294 imb:0 pmb:18 smb:3582 d:t ref:0 ;
in:412 out:413 type:b dur:2 cpbdur:2 q:37.16 aq:30.70 tex:101 mv:332 misc:391 imb:1 pmb:39 smb:3560 d:- ref:0 ;
in:417 out:414 type:P dur:2 cpbdur:2 q:36.94 aq:29.70 tex:16911 mv:9100 misc:3389 imb:97 pmb:1318 smb:2185 d:t ref:0 ;
in:415 out:415 type:B dur:2 cpbdur:2 q:37.05 aq:29.54 tex:252 mv:123 misc:361 imb:1 pmb:23 smb:3576 d:t ref:0 ;
in:414 out:416 type:b dur:2 cpbdur:2 q:37.11 aq:30.62 tex:128 mv:111 misc:313 imb:2 pmb:14 smb:3584 d:t ref:0 ;
in:416 out:417 type:b dur:2 cpbdur:2 q:37.00 aq:30.11 tex:171 mv:311 misc:430 imb:2 pmb:36 smb:3562 d:- ref:0 ;
in:421 out:418 type:P dur:2 cpbdur:2 q:36.73 aq:30.22 tex:18058 mv:9386 misc:3348 imb:110 pmb:1348 smb:2142 d:t ref:0 ;
in:419 out:419 type:B dur:2 cpbdur:2 q:36.83 aq:34.53 tex:145 mv:162 misc:357 imb:0 pmb:28 smb:3572 d:t ref:0 ;
in:418 out:420 type:b dur:2 cpbdur:2 q:36.89 aq:35.63 tex:94 mv:96 misc:330 imb:0 pmb:18 smb:3582 d:s ref:0 ;
in:420 out:421 type:b dur:2 cpbdur:2 q:36.78 aq:28.01 tex:130 mv:272 misc:414 imb:0 pmb:37 smb:3563 d:- ref:0 ;
in:425 out:422 type:P dur:2 cpbdur:2 q:36.52 aq:30.72 tex:16237 mv:8911 misc:3388 imb:85 pmb:1286 smb:2229 d:t ref:0 ;
in:423 out:423 type:B dur:2 cpbdur:2 q:36.63 aq:26.81 tex:219 mv:153 misc:388 imb:6 pmb:17 smb:3577 d:t ref:0 ;
in:422 out:424 type:b dur:2 cpbdur:2 q:36.68 aq:29.16 tex:37 mv:71 misc:300 imb:0 pmb:11 smb:3589 d:s ref:0 ;
in:424 out:425 type:b dur:2 cpbdur:2 q:36.57 aq:36.00 tex:60 mv:393 misc:491 imb:0 pmb:53 smb:3547 d:- ref:0 ;
in:429 out:426 type:P dur:2 cpbdur:2 q:36.32 aq:31.13 tex:11781 mv:7772 misc:3255 imb:94 pmb:1105 smb:2401 d:t ref:0 ;
in:427 out:427 type:B dur:2 cpbdur:2 q:36.42 aq:24.40 tex:233 mv:131 misc:372 imb:4 pmb:20 smb:3576 d:t ref:0 ;
in:426 out:428 type:b dur:2 cpbdur:2 q:36.47 aq:30.04 tex:26 mv:81 misc:301 imb:0 pmb:11 smb:3589 d:t ref:0 ;
in:428 out:429 type:b dur:2 cpbdur:2 q:36.37 aq:30.17 tex:36 mv:340 misc:464 imb:0 pmb:43 smb:3557 d:- ref:0 ;
in:433 out:430 type:P dur:2 cpbdur:2 q:36.12 aq:32.39 tex:5398 mv:6383 misc:2899 imb:78 pmb:791 smb:2731 d:t ref:0 ;
in:431 out:431 type:B dur:2 cpbdur:2 q:36.22 aq:29.28 tex:401 mv:326 misc:561 imb:5 pmb:50 smb:3545 d:t ref:0 ;
in:430 out:432 type:b dur:2 cpbdur:2 q:36.27 aq:29.79 tex:80 mv:82 misc:342 imb:0 pmb:19 smb:3581 d:s ref:0 ;
in:432 out:433 type:b dur:2 cpbdur:2 q:36.17 aq:36.69 tex:116 mv:423 misc:501 imb:1 pmb:55 smb:3544 d:- ref:0 ;
in:435 out:434 type:P dur:2 cpbdur:2 q:35.91 aq:30.86 tex:1140 mv:3515 misc:2041 imb:40 pmb:451 smb:3109 d:t ref:0 ;
in:434 out:435 type:b dur:2 cpbdur:2 q:36.02 aq:31.80 tex:201 mv:226 misc:413 imb:5 pmb:22 smb:3573 d:t ref:0 ;
in:436 out:436 type:I dur:2 cpbdur:2 q:33.72 aq:28.07 tex:399378 mv:113832 misc:206 imb:3600 pmb:0 smb:0 d:t ref:;
in:440 out:437 type:P dur:2 cpbdur:2 q:36.19 aq:30.95 tex:21116 mv:6199 misc:2709 imb:122 pmb:898 smb:2580 d:t ref:0 ;
in:438 out:438 type:B dur:2 cpbdur:2 q:36.19 aq:30.23 tex:1409 mv:1298 misc:693 imb:0 pmb:170 smb:3430 d:s ref:0 ;
in:437 out:439 type:b dur:2 cpbdur:2 q:36.19 aq:33.14 tex:266 mv:562 misc:532 imb:1 pmb:95 smb:3504 d:s ref:0 ;
in:439 out:440 type:b dur:2 cpbdur:2 q:36.19 aq:40.07 tex:495 mv:1085 misc:740 imb:0 pmb:110 smb:3490 d:- ref:0 ;
in:444 out:441 type:P dur:2 cpbdur:2 q:36.02 aq:30.56 tex:35112 mv:9573 misc:3083 imb:178 pmb:1383 smb:2039 d:t ref:0 ;
in:442 out:442 type:B dur:2 cpbdur:2 q:36.10 aq:37.62 tex:1858 mv:1782 misc:872 imb:4 pmb:227 smb:3369 d:s ref:0 ;
in:441 out:443 type:b dur:2 cpbdur:2 q:36.15 aq:30.49 tex:491 mv:930 misc:723 imb:1 pmb:147 smb:3452 d:s ref:0 ;
in:443 out:444 type:b dur:2 cpbdur:2 q:36.06 aq:38.45 tex:200 mv:944 misc:776 imb:0 pmb:108 smb:3492 d:- ref:0 ;
in:448 out:445 type:P dur:2 cpbdur:2 q:35.85 aq:30.01 tex:53053 mv:13103 misc:3052 imb:375 pmb:1676 smb:1549 d:t ref:0 ;
in:446 out:446 type:B dur:2 cpbdur:2 q:35.93 aq:33.94 tex:2331 mv:3435 misc:1290 imb:3 pmb:446 smb:3151 d:s ref:0 ;
in:445 out:447 type:b dur:2 cpbdur:2 q:35.98 aq:35.87 tex:488 mv:1405 misc:1067 imb:1 pmb:275 smb:3324 d:s ref:0 ;
in:447 out:448 type:b dur:2 cpbdur:2 q:35.89 aq:35.38 tex:558 mv:1262 misc:852 imb:4 pmb:121 smb:3475 d:- ref:0 ;
in:452 out:449 type:P dur:2 cpbdur:2 q:35.68 aq:29.98 tex:49112 mv:12558 misc:3218 imb:245 pmb:1842 smb:1513 d:t ref:0 ;
in:450 out:450 type:B dur:2 cpbdur:2 q:35.77 aq:34.94 tex:1952 mv:3262 misc:1586 imb:8 pmb:394 smb:3198 d:s ref:0 ;
in:449 out:451 type:b dur:2 cpbdur:2 q:35.81 aq:36.08 tex:261 mv:1697 misc:1282 imb:3 pmb:263 smb:3334 d:s ref:0 ;
in:451 out:452 type:b dur:2 cpbdur:2 q:35.72 aq:35.37 tex:623 mv:2102 misc:1331 imb:1 pmb:265 smb:3334 d:- ref:0 ;
in:456 out:453 type:P dur:2 cpbdur:2 q:35.67 aq:30.28 tex:63631 mv:13878 misc:3075 imb:398 pmb:1902 smb:1300 d:t ref:0 ;
in:454 out:454 type:B dur:2 cpbdur:2 q:35.67 aq:34.32 tex:2698 mv:3847 misc:1527 imb:11 pmb:484 smb:3105 d:s ref:0 ;
in:453 out:455 type:b dur:2 cpbdur:2 q:35.68 aq:33.81 tex:599 mv:1833 misc:1104 imb:6 pmb:191 smb:3403 d:s ref:0 ;
in:455 out:456 type:b dur:2 cpbdur:2 q:35.67 aq:32.67 tex:444 mv:1562 misc:1130 imb:3 pmb:191 smb:3406 d:- ref:0 ;
in:460 out:457 type:P dur:2 cpbdur:2 q:35.51 aq:30.05 tex:68642 mv:14433 misc:3037 imb:401 pmb:1944 smb:1255 d:s ref:0 ;
in:458 out:458 type:B dur:2 cpbdur:2 q:35.59 aq:34.78 tex:2921 mv:3396 misc:1387 imb:7 pmb:304 smb:3289 d:s ref:0 ;
in:457 out:459 type:b dur:2 cpbdur:2 q:35.63 aq:35.66 tex:442 mv:1658 misc:1036 imb:4 pmb:170 smb:3426 d:t ref:0 ;
in:459 out:460 type:b dur:2 cpbdur:2 q:35.55 aq:36.48 tex:540 mv:1380 misc:920 imb:0 pmb:144 smb:3456 d:- ref:0 ;
in:464 out:461 type:P dur:2 cpbdur:2 q:35.38 aq:30.18 tex:65606 mv:15453 misc:3061 imb:437 pmb:1993 smb:1170 d:s ref:0 ;
in:462 out:462 type:B dur:2 cpbdur:2 q:35.45 aq:33.69 tex:3325 mv:3452 misc:1527 imb:5 pmb:370 smb:3225 d:s ref:0 ;
in:461 out:463 type:b dur:2 cpbdur:2 q:35.48 aq:32.45 tex:477 mv:1630 misc:1045 imb:4 pmb:179 smb:3417 d:s ref:0 ;
in:463 out:464 type:b dur:2 cpbdur:2 q:35.42 aq:34.79 tex:743 mv:1344 misc:857 imb:2 pmb:132 smb:3466 d:- ref:0 ;
in:468 out:465 type:P dur:2 cpbdur:2 q:35.26 aq:30.29 tex:73775 mv:16774 misc:2859 imb:580 pmb:1947 smb:1073 d:s ref:0 ;
in:466 out:466 type:B dur:2 cpbdur:2 q:35.32 aq:32.25 tex:3746 mv:4259 misc:1603 imb:12 pmb:380 smb:3208 d:s ref:0 ;
in:465 out:467 type:b dur:2 cpbdur:2 q:35.35 aq:33.98 tex:805 mv:2067 misc:1216 imb:6 pmb:217 smb:3377 d:s ref:0 ;
in:467 out:468 type:b dur:2 cpbdur:2 q:35.29 aq:34.29 tex:1202 mv:1492 misc:962 imb:3 pmb:162 smb:3435 d:- ref:0 ;
in:472 out:469 type:P dur:2 cpbdur:2 q:35.17 aq:30.50 tex:66135 mv:15824 misc:3009 imb:508 pmb:1890 smb:1202 d:s ref:0 ;
in:470 out:470 type:B dur:2 cpbdur:2 q:35.22 aq:33.63 tex:5217 mv:4741 misc:1682 imb:18 pmb:438 smb:3144 d:s ref:0 ;
in:469 out:471 type:b dur:2 cpbdur:2 q:35.24 aq:34.22 tex:1012 mv:2221 misc:1199 imb:5 pmb:214 smb:3381 d:s ref:0 ;
in:471 out:472 type:b dur:2 cpbdur:2 q:35.19 aq:36.48 tex:1062 mv:1772 misc:1078 imb:1 pmb:186 smb:3413 d:- ref:0 ;
in:476 out:473 type:P dur:2 cpbdur:2 q:35.09 aq:30.76 tex:63647 mv:15396 misc:3045 imb:489 pmb:1846 smb:1265 d:s ref:0 ;
in:474 out:474 type:B dur:2 cpbdur:2 q:35.13 aq:33.87 tex:4800 mv:5255 misc:1865 imb:19 pmb:476 smb:3105 d:s ref:0 ;
in:473 out:475 type:b dur:2 cpbdur:2 q:35.15 aq:37.03 tex:1171 mv:2065 misc:1212 imb:1 pmb:224 smb:3375 d:s ref:0 ;
in:475 out:476 type:b dur:2 cpbdur:2 q:35.11 aq:35.01 tex:1165 mv:2248 misc:1275 imb:5 pmb:247 smb:3348 d:- ref:0 ;
in:480 out:477 type:P dur:2 cpbdur:2 q:34.99 aq:31.68 tex:43914 mv:11758 misc:3272 imb:310 pmb:1519 smb:1771 d:s ref:0 ;
in:478 out:478 type:B dur:2 cpbdur:2 q:35.04 aq:33.90 tex:6079 mv:4751 misc:1930 imb:17 pmb:488 smb:3095 d:s ref:0 ;
in:477 out:479 type:b dur:2 cpbdur:2 q:35.07 aq:33.74 tex:725 mv:1276 misc:959 imb:4 pmb:160 smb:3436 d:s ref:0 ;
in:479 out:480 type:b dur:2 cpbdur:2 q:35.02 aq:35.32 tex:1579 mv:2108 misc:1089 imb:3 pmb:196 smb:3401 d:- ref:0 ;
in:484 out:481 type:P dur:2 cpbdur:2 q:34.91 aq:33.08 tex:30174 mv:10674 misc:2920 imb:445 pmb:1005 smb:2150 d:s ref:0 ;
in:482 out:482 type:B dur:2 cpbdur:2 q:34.95 aq:33.74 tex:8542 mv:6714 misc:2424 imb:31 pmb:706 smb:2863 d:s ref:0 ;
in:481 out:483 type:b dur:2 cpbdur:2 q:34.97 aq:34.49 tex:1637 mv:2827 misc:1376 imb:8 pmb:278 smb:3314 d:s ref:0 ;
in:483 out:484 type:b dur:2 cpbdur:2 q:34.93 aq:35.07 tex:1931 mv:2648 misc:1349 imb:8 pmb:267 smb:3325 d:- ref:0 ;
in:485 out:485 type:P dur:2 cpbdur:2 q:34.79 aq:34.49 tex:6682 mv:4432 misc:2214 imb:74 pmb:575 smb:2951 d:s ref:0 ;
in:486 out:486 type:I dur:2 cpbdur:2 q:32.44 aq:26.25 tex:474395 mv:147390 misc:215 imb:3600 pmb:0 smb:0 d:s ref:;
in:490 out:487 type:P dur:2 cpbdur:2 q:35.28 aq:30.76 tex:38274 mv:14769 misc:3181 imb:93 pmb:2162 smb:1345 d:s ref:0 ;
in:488 out:488 type:B dur:2 cpbdur:2 q:35.28 aq:35.60 tex:1305 mv:6683 misc:2380 imb:2 pmb:619 smb:2979 d:t ref:0 ;
in:487 out:489 type:b dur:2 cpbdur:2 q:35.28 aq:36.08 tex:386 mv:2944 misc:1446 imb:0 pmb:273 smb:3327 d:s ref:0 ;
in:489 out:490 type:b dur:2 cpbdur:2 q:35.28 aq:35.17 tex:567 mv:3257 misc:1648 imb:2 pmb:327 smb:3271 d:- ref:0 ;
in:494 out:491 type:P dur:2 cpbdur:2 q:35.20 aq:30.31 tex:45522 mv:16219 misc:3075 imb:85 pmb:2355 smb:1160 d:s ref:0 ;
in:492 out:492 type:B dur:2 cpbdur:2 q:35.24 aq:34.80 tex:1944 mv:7465 misc:2559 imb:8 pmb:694 smb:2898 d:t ref:0 ;
in:491 out:493 type:b dur:2 cpbdur:2 q:35.26 aq:33.91 tex:670 mv:3354 misc:1568 imb:2 pmb:308 smb:3290 d:s ref:0 ;
in:493 out:494 type:b dur:2 cpbdur:2 q:35.22 aq:35.35 tex:761 mv:3327 misc:1736 imb:2 pmb:339 smb:3259 d:- ref:0 ;
in:498 out:495 type:P dur:2 cpbdur:2 q:35.09 aq:30.16 tex:53983 mv:17223 misc:2826 imb:149 pmb:2420 smb:1031 d:s ref:0 ;
in:496 out:496 type:B dur:2 cpbdur:2 q:35.14 aq:33.74 tex:1805 mv:7462 misc:2613 imb:9 pmb:696 smb:2895 d:t ref:0 ;
in:495 out:497 type:b dur:2 cpbdur:2 q:35.17 aq:34.78 tex:653 mv:3617 misc:1634 imb:3 pmb:325 smb:3272 d:s ref:0 ;
in:497 out:498 type:b dur:2 cpbdur:2 q:35.12 aq:33.03 tex:478 mv:3552 misc:1730 imb:3 pmb:365 smb:3232 d:- ref:0 ;
in:502 out:499 type:P dur:2 cpbdur:2 q:34.98 aq:30.04 tex:57215 mv:17296 misc:2817 imb:153 pmb:2457 smb:990 d:s ref:0 ;
in:500 out:500 type:B dur:2 cpbdur:2 q:35.03 aq:35.76 tex:1990 mv:8010 misc:2744 imb:2 pmb:761 smb:2837 d:t ref:0 ;
in:499 out:501 type:b dur:2 cpbdur:2 q:35.06 aq:36.15 tex:371 mv:3158 misc:1471 imb:2 pmb:285 smb:3313 d:s ref:0 ;
in:501 out:502 type:b dur:2 cpbdur:2 q:35.01 aq:37.17 tex:591 mv:3872 misc:1793 imb:1 pmb:387 smb:3212 d:- ref:0 ;
in:506 out:503 type:P dur:2 cpbdur:2 q:34.95 aq:30.34 tex:53489 mv:17568 misc:2807 imb:128 pmb:2497 smb:975 d:s ref:0 ;
in:504 out:504 type:B dur:2 cpbdur:2 q:34.97 aq:35.49 tex:2179 mv:7905 misc:2676 imb:5 pmb:748 smb:2847 d:t ref:0 ;
in:503 out:505 type:b dur:2 cpbdur:2 q:34.97 aq:36.36 tex:828 mv:3708 misc:1680 imb:3 pmb:344 smb:3253 d:s ref:0 ;
in:505 out:506 type:b dur:2 cpbdur:2 q:34.96 aq:37.61 tex:1610 mv:4269 misc:1961 imb:4 pmb:460 smb:3136 d:- ref:0 ;
in:510 out:507 type:P dur:2 cpbdur:2 q:34.81 aq:30.54 tex:51859 mv:18315 misc:2810 imb:149 pmb:2492 smb:959 d:s ref:0 ;
in:508 out:508 type:B dur:2 cpbdur:2 q:34.88 aq:35.13 tex:2535 mv:8553 misc:2848 imb:9 pmb:819 smb:2772 d:t ref:0 ;
in:507 out:509 type:b dur:2 cpbdur:2 q:34.91 aq:37.10 tex:907 mv:4103 misc:1806 imb:1 pmb:387 smb:3212 d:s ref:0 ;
in:509 out:510 type:b dur:2 cpbdur:2 q:34.85 aq:35.56 tex:907 mv:4193 misc:1972 imb:0 pmb:448 smb:3152 d:- ref:0 ;
in:514 out:511 type:P dur:2 cpbdur:2 q:34.70 aq:31.18 tex:43543 mv:17737 misc:2880 imb:166 pmb:2409 smb:1025 d:t ref:0 ;
in:512 out:512 type:B dur:2 cpbdur:2 q:34.75 aq:34.60 tex:2339 mv:2114 misc:1139 imb:8 pmb:271 smb:3321 d:s ref:0 ;
in:511 out:513 type:b dur:2 cpbdur:2 q:34.78 aq:36.09 tex:804 mv:4219 misc:1889 imb:2 pmb:433 smb:3165 d:t ref:0 ;
in:513 out:514 type:b dur:2 cpbdur:2 q:34.73 aq:36.74 tex:915 mv:4209 misc:1796 imb:3 pmb:413 smb:3184 d:- ref:0 ;
in:518 out:515 type:P dur:2 cpbdur:2 q:34.58 aq:32.84 tex:24239 mv:15057 misc:3408 imb:145 pmb:1879 smb:1576 d:t ref:0 ;
in:516 out:516 type:B dur:2 cpbdur:2 q:34.64 aq:35.23 tex:3195 mv:2547 misc:1242 imb:8 pmb:313 smb:3279 d:s ref:0 ;
in:515 out:517 type:b dur:2 cpbdur:2 q:34.67 aq:35.33 tex:1241 mv:4246 misc:2009 imb:4 pmb:457 smb:3139 d:t ref:0 ;
in:517 out:518 type:b dur:2 cpbdur:2 q:34.61 aq:35.90 tex:1656 mv:4343 misc:1977 imb:5 pmb:460 smb:3135 d:- ref:0 ;
in:520 out:519 type:P dur:2 cpbdur:2 q:34.47 aq:34.96 tex:9623 mv:8022 misc:3123 imb:70 pmb:994 smb:2536 d:t ref:0 ;
in:519 out:520 type:b dur:2 cpbdur:2 q:34.53 aq:36.72 tex:1742 mv:1048 misc:842 imb:2 pmb:154 smb:3444 d:s ref:0 ;
in:521 out:521 type:I dur:2 cpbdur:2 q:32.02 aq:27.77 tex:221847 mv:92723 misc:198 imb:3600 pmb:0 smb:0 d:s ref:;
in:523 out:522 type:P dur:2 cpbdur:2 q:34.58 aq:31.38 tex:32192 mv:14093 misc:2851 imb:185 pmb:1279 smb:2136 d:s ref:0 ;
in:522 out:523 type:b dur:2 cpbdur:2 q:34.58 aq:37.40 tex:4908 mv:7778 misc:2106 imb:8 pmb:666 smb:2926 d:t ref:0 ;
in:526 out:524 type:P dur:2 cpbdur:2 q:34.57 aq:30.79 tex:53188 mv:20337 misc:2979 imb:407 pmb:1624 smb:1569 d:s ref:0 ;
in:524 out:525 type:B dur:2 cpbdur:2 q:34.58 aq:35.59 tex:11092 mv:11178 misc:2594 imb:36 pmb:965 smb:2599 d:t ref:0 ;
in:525 out:526 type:b dur:2 cpbdur:2 q:34.58 aq:36.23 tex:6477 mv:8812 misc:2255 imb:22 pmb:726 smb:2852 d:- ref:0 ;
in:530 out:527 type:P dur:2 cpbdur:2 q:34.51 aq:30.55 tex:69775 mv:23901 misc:2844 imb:639 pmb:1721 smb:1240 d:s ref:0 ;
in:528 out:528 type:B dur:2 cpbdur:2 q:34.54 aq:33.79 tex:14927 mv:14366 misc:2659 imb:76 pmb:1062 smb:2462 d:s ref:0 ;
in:527 out:529 type:b dur:2 cpbdur:2 q:34.56 aq:35.88 tex:5678 mv:10031 misc:2435 imb:49 pmb:1009 smb:2542 d:s ref:0 ;
in:529 out:530 type:b dur:2 cpbdur:2 q:34.53 aq:36.09 tex:6083 mv:7698 misc:2003 imb:24 pmb:617 smb:2959 d:- ref:0 ;
in:533 out:531 type:P dur:2 cpbdur:2 q:34.41 aq:30.26 tex:70049 mv:23829 misc:2802 imb:708 pmb:1721 smb:1171 d:t ref:0 ;
in:531 out:532 type:B dur:2 cpbdur:2 q:34.48 aq:34.86 tex:10882 mv:13853 misc:2729 imb:67 pmb:1186 smb:2347 d:s ref:0 ;
in:532 out:533 type:b dur:2 cpbdur:2 q:34.44 aq:35.88 tex:8079 mv:8651 misc:2190 imb:49 pmb:695 smb:2856 d:- ref:0 ;
in:535 out:534 type:P dur:2 cpbdur:2 q:34.32 aq:29.93 tex:60110 mv:20849 misc:3025 imb:541 pmb:1701 smb:1358 d:t ref:0 ;
in:534 out:535 type:b dur:2 cpbdur:2 q:34.37 aq:34.82 tex:7159 mv:7898 misc:2119 imb:50 pmb:670 smb:2880 d:s ref:0 ;
in:537 out:536 type:P dur:2 cpbdur:2 q:34.27 aq:29.98 tex:58530 mv:21601 misc:2869 imb:544 pmb:1728 smb:1328 d:s ref:0 ;
in:536 out:537 type:b dur:2 cpbdur:2 q:34.30 aq:34.64 tex:6376 mv:8271 misc:2169 imb:45 pmb:700 smb:2855 d:s ref:0 ;
in:539 out:538 type:P dur:2 cpbdur:2 q:34.31 aq:29.71 tex:58763 mv:21326 misc:2983 imb:505 pmb:1760 smb:1335 d:t ref:0 ;
in:538 out:539 type:b dur:2 cpbdur:2 q:34.29 aq:34.90 tex:7141 mv:7494 misc:2085 imb:69 pmb:652 smb:2879 d:s ref:0 ;
in:541 out:540 type:P dur:2 cpbdur:2 q:34.30 aq:29.65 tex:71656 mv:21569 misc:2895 imb:499 pmb:1880 smb:1221 d:t ref:0 ;
in:540 out:541 type:b dur:2 cpbdur:2 q:34.30 aq:35.35 tex:7053 mv:7203 misc:2136 imb:55 pmb:645 smb:2900 d:s ref:0 ;
in:544 out:542 type:P dur:2 cpbdur:2 q:34.27 aq:29.46 tex:95412 mv:24788 misc:2552 imb:613 pmb:2011 smb:976 d:t ref:0 ;
in:542 out:543 type:B dur:2 cpbdur:2 q:34.29 aq:34.16 tex:11636 mv:11640 misc:2596 imb:73 pmb:1035 smb:2492 d:s ref:0 ;
in:543 out:544 type:b dur:2 cpbdur:2 q:34.28 aq:35.44 tex:8174 mv:8088 misc:2146 imb:48 pmb:665 smb:2887 d:- ref:0 ;
in:548 out:545 type:P dur:2 cpbdur:2 q:34.29 aq:29.57 tex:90457 mv:23578 misc:2741 imb:627 pmb:1913 smb:1060 d:s ref:0 ;
in:546 out:546 type:B dur:2 cpbdur:2 q:34.28 aq:33.51 tex:14227 mv:11810 misc:2627 imb:64 pmb:997 smb:2539 d:s ref:0 ;
in:545 out:547 type:b dur:2 cpbdur:2 q:34.28 aq:35.07 tex:6346 mv:8096 misc:2094 imb:29 pmb:665 smb:2906 d:s ref:0 ;
in:547 out:548 type:b dur:2 cpbdur:2 q:34.29 aq:35.80 tex:4630 mv:6943 misc:2315 imb:18 pmb:726 smb:2856 d:- ref:0 ;
in:551 out:549 type:P dur:2 cpbdur:2 q:34.28 aq:30.00 tex:72048 mv:20900 misc:3052 imb:463 pmb:1841 smb:1296 d:s ref:0 ;
in:549 out:550 type:B dur:2 cpbdur:2 q:34.29 aq:34.78 tex:9924 mv:10085 misc:2623 imb:39 pmb:924 smb:2637 d:t ref:0 ;
in:550 out:551 type:b dur:2 cpbdur:2 q:34.29 aq:36.17 tex:5394 mv:7306 misc:2252 imb:23 pmb:674 smb:2903 d:- ref:0 ;
in:555 out:552 type:P dur:2 cpbdur:2 q:34.34 aq:30.40 tex:75545 mv:23000 misc:2959 imb:570 pmb:1779 smb:1251 d:s ref:0 ;
in:553 out:553 type:B dur:2 cpbdur:2 q:34.31 aq:33.92 tex:14635 mv:13175 misc:2558 imb:57 pmb:1039 smb:2504 d:s ref:0 ;
in:552 out:554 type:b dur:2 cpbdur:2 q:34.30 aq:36.54 tex:4742 mv:8043 misc:2175 imb:11 pmb:655 smb:2934 d:s ref:0 ;
